"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"Monocytes_tumor_med_dist",61,50,-0.01837689,0.1354968,0.981790938665206,0.752807433470422,1.28042498571181,0.89211699663464,0.99071126902179
"Non-leukocyte_derived_neural_cells_tumor_contact",77,61,0.01745881,0.1453542,1.01761210639287,0.765343738761028,1.35303177726875,0.904394289479485,0.99071126902179
"CD56+CD45-_vascular_contact",77,61,0.0154812,0.1291721,1.01560165210476,0.788445874993273,1.30820231099151,0.904602474573684,0.99071126902179
"Fibroblast_tumor_med_dist",75,59,0.01341839,0.1326111,1.01350881989467,0.781535636662049,1.31433562312202,0.919402776172851,0.99071126902179
"CD11b_low_Neutrophils_vascular_med_dist",70,55,0.01412058,0.1421407,1.01422074915697,0.767612552999175,1.34005589669094,0.920866526833231,0.99071126902179
"CD8+_T_cells_M1_contact",77,61,0.01187542,0.1230185,1.01194621268183,0.795140499647488,1.28786690882314,0.923096794607204,0.99071126902179
"Monocytes_M1_med_dist",61,50,0.01194362,0.1296115,1.01201522643142,0.784985295726821,1.30470573666065,0.926579383335349,0.99071126902179
"Neuroepithelial_cells_M1_contact",77,61,-0.009771672,0.1090527,0.990275915573995,0.799706106252369,1.22625847333026,0.928601058431745,0.99071126902179
"Dendritic_cells_tumor_contact",77,61,0.01341956,0.1562921,1.01351000830855,0.746091305462329,1.37677859187097,0.931576063656126,0.99071126902179
"Other_immune_prop",77,61,-0.008685644,0.1194845,0.991351967322891,0.784372764071128,1.25294855728296,0.942050691191111,0.99071126902179
"CD56+CD45-_tumor_med_dist",41,31,-0.01390551,0.1927055,0.986190729589851,0.675973516150532,1.43877257302545,0.942475093064431,0.99071126902179
"Tumor_vascular_contact",77,61,-0.009132612,0.1272588,0.990908963248506,0.772166351379123,1.27161792493614,0.942789647142629,0.99071126902179
"Neutrophils_assort",77,61,-0.009958583,0.1394886,0.990090839538337,0.753255242580919,1.30139136792323,0.943084546767451,0.99071126902179
"Monocytes_vascular_contact",77,61,-0.006324913,0.1132075,0.993695046901663,0.795959071794971,1.24055354254603,0.955445293148553,0.99071126902179
"NK/NKT_region",77,61,-0.006487614,0.1336219,0.993533385509776,0.764615918434591,1.29098618577473,0.961276291811387,0.99071126902179
"BRCA_Mutation",53,44,-0.01387689,0.3248354,0.986218949559076,0.521762646948582,1.8641192928578,0.965924922572059,0.99071126902179
"Neutrophils_vascular_med_dist",55,41,-0.006546255,0.1574432,0.993475124921287,0.729694615298164,1.35261080888485,0.966834687976432,0.99071126902179
"NK/NKT_assort",77,61,-0.005126528,0.1286169,0.994886589909981,0.773204982375609,1.28012538633886,0.968205625673639,0.99071126902179
"Vascular_endothelial_cells_assort",77,61,-0.00553962,0.1457743,0.994475695141733,0.747327384200181,1.32335831542702,0.969686597498169,0.99071126902179
"Lymphatic_endothelial_cells_vascular_med_dist",29,24,0.004809415,0.1981379,1.00482099907666,0.681449035633452,1.48164453596572,0.980634797202045,0.99071126902179
"Tumor_prop",77,61,0.00295221,0.135023,1.00295657176263,0.769751205027775,1.30681430346776,0.982556041617289,0.99071126902179
"CD56+CD45-_M1_contact",77,61,-0.002727821,0.1389552,0.997275895821391,0.759515224868838,1.30946580110769,0.984337775802976,0.99071126902179
"CD11c_low_immune_vascular_contact",77,61,-0.002861379,0.153096,0.997142711001555,0.738655219843612,1.3460861839087,0.985088329201302,0.99071126902179
"Other_immune_M1_med_dist",63,52,0.001863611,0.1390444,1.00186534905221,0.762876998065746,1.31572216776288,0.989306279617599,0.99071126902179
"CD11b_low_Neutrophils_assort",77,61,-0.001751168,0.1439456,0.998250364571256,0.752857443968837,1.32362879367092,0.990293588854985,0.99071126902179
"CD11c+_epithelial_vascular_med_dist",69,53,0.001477156,0.126882,1.00147824706199,0.780978984534413,1.28423260958332,0.99071126902179,0.99071126902179
