"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11b+ epithelial_vascular_contact",0.0400265586154642,0.116911840563326,0.166180604736612,0.192829524752486,0.23393644081861,0.757189278431709,0
"Fibroblast_tumor_med_dist",0.0436763559969442,0.12075662773001,0.165411095106605,0.182993940773901,0.223461744785239,0.693347886134113,0
"Neuroepithelial cells_tumor_contact",0.0129142857142857,0.109882775285495,0.164381025112147,0.186978539261238,0.234906182699544,0.852310318213244,0
"B cells_assort",0.0200817467018705,0.11210906158984,0.158773734151969,0.187886290735474,0.226522358871683,0.988688296170565,0
"Vascular endothelial cells_assort",0.0391911042342077,0.125879654471492,0.155770926192862,0.164746675692074,0.197276072783153,0.387027066529846,0
"CD11c+ epithelial_M1_contact",0.020912386538193,0.103165440886494,0.147689106087203,0.165691033187022,0.210331137824179,0.499738547576475,0
"NK/NKT_prop",0.0163888888888889,0.0914385724257366,0.145906773332282,0.16248443466326,0.207498191001944,0.695917307497294,0
"M1 macrophages_tumor_contact",0.0199563909774436,0.10537194137173,0.138944402635196,0.152884226983548,0.181981516851184,0.58599262020227,0
"CD11c+ epithelial_tumor_contact",0.0158427536231884,0.094681022032161,0.136221056259297,0.157164149093451,0.194477865152373,0.659048797269705,0
"NK/NKT_vascular_contact",0.0159470547470547,0.0909192095149332,0.136105350592746,0.159487892996369,0.198329251610247,0.695913920340946,0
"B cells_region",0.00381818181818182,0.0864332746201699,0.13536219768217,0.165857535820256,0.207851109680139,0.75444527930698,0
"Fibroblast_M1_contact",0.0373564958147002,0.101846254870056,0.134977796530334,0.140609941221229,0.169573998701416,0.332423141638138,0
"H3K14Ace",0.0281957839262187,0.098705114131915,0.13469883291203,0.143023330713191,0.175245733268008,0.426977282185102,0
"Tumor_prop",0.0265263063407181,0.093987921909052,0.130501620276279,0.142629976418557,0.177385365656936,0.481740726576588,0
"CD163+ cells_vascular_contact",0.0230280112044818,0.091388636105539,0.126048207200216,0.14293604350417,0.176428644020967,0.591580624521931,0
"CD11b_low Neutrophils_M1_contact",0.0189748094020217,0.0913589257719748,0.124636821367859,0.147143084766905,0.182106574190104,0.601297191466582,0
"CD11b+ epithelial_M1_contact",0.0191727674624226,0.0942423610209529,0.122841029067007,0.143647404783395,0.170415902267281,0.538931002174125,0
"CD4+ T cells_tumor_contact",0.0228031746031746,0.0864578152344569,0.122197270914866,0.145697382464103,0.181192733880295,0.536890476394532,0
"Tumor_region",0.0223499715099715,0.0864245362635827,0.120673430989401,0.13625787573948,0.167320897044919,0.478311938949174,0
"Fibroblast_vascular_contact",0.0231670995670996,0.0822864438142663,0.12062899939647,0.138492520051312,0.180857845496801,0.526287548262487,0
"CD11b_low Neutrophils_vascular_med_dist",0.0363230566534914,0.0950406927503557,0.119984726464295,0.131507462975633,0.15353638303672,0.546433495739528,0
"CD8+ T cells_prop",0.00943589743589743,0.0827345396760304,0.118031081894261,0.129097304607032,0.16403375058033,0.451658663746971,0
"NK/NKT_vascular_med_dist",0.020392380952381,0.0798224853206995,0.117899996189541,0.133035495588518,0.163653601875261,0.678938085932909,0
"Other immune_tumor_contact",0.0189074883609366,0.0782629240969129,0.117874649822852,0.130793605943966,0.160400567003253,0.600335838677901,0
"NK/NKT_M1_med_dist",0.0142142857142857,0.0832661135952562,0.117016234871847,0.130834627951239,0.162302801088101,0.497277473791722,0
"Other immune_tumor_med_dist",0.0096,0.0801144856002752,0.11637765552622,0.134677702809117,0.164320207481082,0.637016791237977,0
"Neutrophils_vascular_contact",0.0150642135642136,0.0801521666968429,0.11486301550508,0.124747298512876,0.150217855129294,0.461749235789293,0
"CD11c+ epithelial_vascular_med_dist",0.0229390596055356,0.0822041733709866,0.114534880979092,0.125483013717606,0.148719079008836,0.513072458804335,0
"Neutrophils_M1_contact",0.0239970491666144,0.0744905019052855,0.113637175599697,0.126491983986902,0.158857669487443,0.654921558528915,0
