"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"B cells_M1_contact",0.0312289705717623,0.119794436963871,0.164110529370382,0.185410435535883,0.239747836197915,0.714219496595178,0
"Other immune_tumor_med_dist",0.0245998243302591,0.107844008891132,0.160715827648051,0.17450242053072,0.222747370554638,0.644111651768354,0
"CD11b+ epithelial_vascular_contact",0.0382991621528162,0.116855177564474,0.158159246307961,0.183609513248765,0.212941083407366,0.779960853795462,0
"CD8+ T cells_M1_med_dist",0.0445686751389834,0.114043109362608,0.158150524177289,0.166047006056822,0.202635691598779,0.517273078589745,0
"CD11b_low Neutrophils_M1_contact",0.0207883536448296,0.10799971043964,0.150329470057947,0.170737035531242,0.205121865724889,0.798752681799828,0
"B cells_prop",0.0274867123617124,0.104874001516757,0.14839485581851,0.172331568062209,0.216072692508518,0.656230792356269,0
"Fibroblast_M1_contact",0.0333434198185915,0.110985536171869,0.147920881269038,0.150771468207262,0.18481103823293,0.436940494419102,0
"CD163+ cells_tumor_contact",0.0306277056277056,0.114689545583859,0.144433787306967,0.164059499325025,0.200370341455743,0.592712110131698,0
"Vascular endothelial cells_assort",0.0345908998408998,0.110069780914041,0.142438091655595,0.149122782295176,0.182671946752385,0.364117091772106,0
"NK/NKT_vascular_med_dist",0.0198561529271207,0.0988716926009634,0.139497126875745,0.155884821686855,0.195215202160741,0.530749391557677,0
"Neutrophils_tumor_contact",0.0298498266739646,0.10075141001676,0.136999904559008,0.156049449042465,0.190012647457967,0.586839519513279,0
"Fibroblast_assort",0.0190552188552188,0.100237291560786,0.136732916563508,0.148073262101683,0.185006727655388,0.526664312443911,0
"CD11c+ epithelial_M1_contact",0.023130979020979,0.100958140331287,0.136277573722385,0.148066382743436,0.181052792233996,0.432143649005453,0
"B cells_tumor_med_dist",0.028195385807514,0.10209797940099,0.135989733050948,0.151102780178809,0.188275379813277,0.497543921802507,0
"CD4+ T cells_tumor_contact",0.0233642424242424,0.0929572161279074,0.13511281322438,0.16019668000967,0.202924130332188,0.686772331592517,0
"Tumor_M1_med_dist",0.0272591917145109,0.0995880470475551,0.129709244310993,0.142678952018122,0.169943937483639,0.509815246166042,0
"CD163+ cells_vascular_contact",0.0335944686892055,0.091638435565341,0.129620216603822,0.148174176000724,0.181678642597657,0.415854457873037,0
"CD163+ cells_M1_contact",0.0305721865517262,0.0964265625218766,0.129567171150861,0.145409964216655,0.177252401132772,0.598164196468341,0
"CD8+ T cells_prop",0.0239537240537241,0.0959421585919385,0.128585965146258,0.137311401019813,0.17211537685692,0.368539011854271,0
"H3K14Ace",0.0321143429839082,0.0961486523787343,0.128420560999631,0.140046822520796,0.174297113147826,0.423187844638462,0
"Other immune_vascular_med_dist",0.0179238095238095,0.0806052778860925,0.124657250138478,0.137114401000663,0.173025037107351,0.512129721136605,0
"NK/NKT_prop",0.02403367003367,0.089752724346019,0.12437873881351,0.141762783904543,0.175415944601433,0.574137983813322,0
"Unidentified_prop",0.0289012099012099,0.098920192159855,0.124263930433727,0.133802751995278,0.161172779660905,0.388688854878954,0
"CD11b_low Neutrophils_prop",0.0324412698412698,0.0946723376534789,0.124064380389952,0.131703601762562,0.162436806106352,0.330954655391494,0
