"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"ATF6",0.0264263019986549,0.0691375830535651,0.0887491450630092,0.0967790990903118,0.116397335814693,0.296130409286489,0
"Dendritic cells_tumor_med_dist",0.0143094098883573,0.0622923832021797,0.0885272201957441,0.097435225871917,0.122323758915037,0.303867513856454,0
"CD8+ T cells_assort",0.0236807282913165,0.0677342707586686,0.0884659227143586,0.0954382816753701,0.118973822291949,0.261574219826106,0
"Lymphatic endothelial cells_M1_med_dist",0.0158607592140799,0.0641988925527841,0.0876933824486153,0.0970795685230503,0.119116347809018,0.433947043557251,0
"CD11c_low immune_tumor_contact",0.00625625625625625,0.0666761529868021,0.0874620294384895,0.0937014288173116,0.112985689991281,0.429609242183567,0
"Neutrophils_M1_med_dist",0.0191692307692308,0.063668238763396,0.0865179848850295,0.0913254984523874,0.112902108334834,0.30068346230419,0
"CD56+CD45-_M1_med_dist",0.0201858133421701,0.0612561562677585,0.0863915817201911,0.0949788967120989,0.116495870494523,0.392661747182501,0
"CD11c_low immune_vascular_contact",0.0189364860974617,0.0655559681366092,0.0859937219516017,0.0919433822798172,0.11184845101529,0.39608623651083,0
"Dendritic cells_vascular_contact",0.0134375075620085,0.057732909167968,0.0859187315809246,0.0933324967077174,0.11754603879946,0.282527191989743,0
"HLADR+_tumor_contact",0.0242764323911383,0.0661857511821323,0.0857179071931707,0.091735221603905,0.110835974268377,0.299857607427451,0
"CD11c+ epithelial_region",0.0122761904761905,0.0612636130440318,0.085182645171093,0.0910817309448341,0.114331054761752,0.323781720643928,0
"CD11c_low immune_vascular_med_dist",0.0147164502164502,0.0638619444466473,0.0850303420377592,0.0929282015783781,0.11089881740888,0.41779296165962,0
"CD11c_low immune_tumor_med_dist",0.0153882160684766,0.0636359217343046,0.0848040679051544,0.0899986915147495,0.107351115511615,0.278558369317584,0
"HLADR+_assort",0.0198189393939394,0.0653441794546103,0.0841889300969832,0.0903708278886844,0.110185457616406,0.249424617279315,0
"HLADR+_M1_contact",0.0142738906088751,0.0613521509888717,0.0836280454214009,0.0871688935472128,0.10740939986501,0.317443399258769,0
"CD11b+ epithelial_prop",0.0186242848500562,0.062248471724428,0.0818919151004755,0.0896727031858128,0.108344049183953,0.386650311541569,0
"Neutrophils_vascular_med_dist",0.0173766594516595,0.0620144159407792,0.0817384957407811,0.0883366444025432,0.107962232235706,0.263271301273711,0
"Neuroepithelial cells_tumor_med_dist",0.0133833333333333,0.0607523691170362,0.0816795029186674,0.0937933352532206,0.113406175000487,0.329492958204221,0
"Neuroepithelial cells_prop",0.00496410256410256,0.0537072341782147,0.0797245313202474,0.0945621916115947,0.119298427940246,0.454260759342704,0
"Neuroepithelial cells_region",0.00622222222222222,0.0530719252787496,0.0793330888101854,0.0896729651239444,0.110592747933549,0.351024875453641,0
"B cells_M1_med_dist",0.0166912280701754,0.0594624975733682,0.0787315130395727,0.0852763514285269,0.101973367936094,0.376884778023791,0
"Lymphatic endothelial cells_M1_contact",0.0125499231950845,0.0554995027800105,0.0786524236816392,0.0935194725575668,0.114137691685369,0.493389659775279,0
"Neuroepithelial cells_vascular_med_dist",0.0140323083778966,0.0583447264732309,0.0783466938146588,0.0829628802313275,0.0986466006379852,0.26356008567088,0
"M2 macrophages_tumor_contact",0.00841005291005291,0.056298156691447,0.0768351832990576,0.0833203720338035,0.100156163479741,0.304817508552545,0
"NK/NKT_assort",0.00586666666666667,0.0568799319766348,0.0761274071060905,0.0811928956794533,0.100992373314418,0.238580537927945,0
"Lymphatic endothelial cells_vascular_med_dist",0.00745075154730328,0.0537360075453023,0.0756287579438018,0.0869128981575111,0.107660129753629,0.42695289113127,0
"Dendritic cells_vascular_med_dist",0.00708333333333333,0.0532392728081682,0.0748806067540994,0.0818562013335477,0.106934084204863,0.263753496844295,0
"HLADR+_prop",0.0175814041031432,0.056443840402188,0.0744290937018342,0.0812877468184023,0.095339356756041,0.450435876206055,0
"CD8+ T cells_region",0.0156,0.0533660657579136,0.0726462787836559,0.0760499473391263,0.0931307082511319,0.210197413831561,0
"Non-leukocyte derived neural cells_vascular_contact",0.00981591511936339,0.0521377220700633,0.0722933107240591,0.0783098217218102,0.0954359375866812,0.346162403110404,0
"Non-leukocyte derived neural cells_M1_med_dist",0.0101481481481481,0.0500229836216831,0.0721539573955446,0.0822782540449021,0.0987208166352812,0.441807350864627,0
"Neutrophils_prop",0.0157871062271062,0.0501636278200967,0.0704604914837086,0.0767224032502148,0.093021130155131,0.314942525192313,0
"CD11c_low immune_M1_contact",0.00952380952380952,0.0512502450899446,0.0704563906213156,0.0744145576848197,0.0893000453218897,0.205337601984974,0
"CD56+CD45-_vascular_med_dist",0.00795238095238095,0.0518138470004557,0.0701538867291399,0.0769890253615717,0.0946902726075717,0.265676818909255,0
"CD11b+ epithelial_region",0.005,0.0496616893192075,0.0692171298751047,0.0797517453515618,0.0965099776051006,0.318674941053176,0
"Lymphatic endothelial cells_tumor_med_dist",0.0066,0.0514348906678953,0.0691442175199608,0.0802030942457661,0.0969645996275177,0.337107512270746,0
"B cells_prop",0.0136238095238095,0.0504937793494663,0.0681220876954371,0.0736528577881342,0.0912732138064957,0.287150219250095,0
"M2 macrophages_vascular_contact",0.0134603174603175,0.0503888938166808,0.0675497529533854,0.0727065443125468,0.088716844810312,0.205286426410673,0
"Dendritic cells_M1_med_dist",0.00377777777777778,0.0435486810190615,0.0663539413807555,0.0749838968091759,0.0943108291330315,0.253768138058731,0
"CD56+CD45-_vascular_contact",0.0139787878787879,0.049203490453824,0.0661677697817052,0.0738262998058741,0.0896026806563153,0.277041265334729,0
"CD56+CD45-_M1_contact",0.00635897435897436,0.0471736021210957,0.0655438265935983,0.0697739874878849,0.0883351441221968,0.216020639782625,0
"CD11b_low Neutrophils_region",0.00682666666666666,0.0453047500688655,0.0645157404291438,0.0690935170959818,0.0854248425415089,0.250107876239436,0
"M2 macrophages_prop",0,0.0446097940560148,0.0638259256076971,0.0766594121930455,0.0950470534153087,0.39098262389739,0
"Lymphatic endothelial cells_assort",0.005,0.0415062802311189,0.0635238361530851,0.0775815971785765,0.0997499419243505,0.363661804412223,0
"Non-leukocyte derived neural cells_tumor_med_dist",0.013195337995338,0.047006309310545,0.0630898279672477,0.0660362840861091,0.0805790929743717,0.166064690759415,0
"CD56+CD45-_tumor_contact",0.00666666666666667,0.0467349516837241,0.0606201582997309,0.0631435178526298,0.0771571414743287,0.168848940168839,0
"HLADR+_region",0.00380952380952381,0.0430151755095059,0.0605374893629985,0.0660794713613694,0.0805989687527998,0.244927622878496,0
"Neutrophils_region",0.00315942028985508,0.0394114949204895,0.0601758415179548,0.0717161521385504,0.0918731057150355,0.302479093530543,0
"B cells_assort",0.00586666666666667,0.0438938343989356,0.0592269138338404,0.0646555356183519,0.0797978670387497,0.186352717411572,0
"CD56+CD45-_tumor_med_dist",0.00696470588235294,0.0449922711452781,0.059121181845386,0.0620398822645854,0.0758125426631419,0.142300307421471,0
"Non-leukocyte derived neural cells_assort",0.0054,0.0401428709615958,0.0546177258885636,0.0575701881114407,0.0704667690095092,0.178349806244454,0
"Dendritic cells_M1_contact",0.00366666666666667,0.0373311124982998,0.0533274322257668,0.0602238879532306,0.0753706185397794,0.262650161646055,0
"Other immune_region",0.0100757763975155,0.0379054832703308,0.0530442008277501,0.0592975695092765,0.0734384601318482,0.23559020935764,0
"Non-leukocyte derived neural cells_vascular_med_dist",0.00592205128205128,0.0374925547491724,0.0519338752818063,0.0555692653146639,0.0698836164200591,0.159857073970363,0
"Non-leukocyte derived neural cells_tumor_contact",0.00654461538461538,0.0369000270169175,0.0514581176649467,0.0533892654526587,0.0665936655219676,0.167199241228653,0
"Monocytes_region",0.00814270134796452,0.036360003043015,0.0499964434679194,0.055801892326478,0.0688513387425421,0.199171851775781,0
"CD56+CD45-_assort",0.00728333333333333,0.0355209270032799,0.049380760039592,0.0519176767289022,0.0651730700248445,0.146157474292174,0
"CD56+CD45-_prop",0.0032,0.0350416599308098,0.0491994872063293,0.0536765188668221,0.0668134786096033,0.205859585677355,0
"CD11c_low immune_assort",0.003,0.0346463205531445,0.0479582208865327,0.0537572399577769,0.0692389811322956,0.182296669084372,0
"Non-leukocyte derived neural cells_prop",0.00334640522875817,0.0323699834854329,0.0478224028408771,0.057989924743406,0.0712481859163665,0.46961443133606,0
"Non-leukocyte derived neural cells_M1_contact",0.00344827586206897,0.0342904719291716,0.0474167606702066,0.0511573700316481,0.0638561472534705,0.162943369062816,0
"CD11c_low immune_prop",0.00266666666666667,0.0328543313335563,0.0474033763743558,0.0532246535366376,0.0682167174248568,0.21463005901328,0
"NK/NKT_region",0.00513419913419913,0.031639733329536,0.045533443564859,0.0527014233763276,0.0631935900150447,0.250873522335386,0
"B cells_region",0.0018,0.0310663545431067,0.0450435126586816,0.0487494224019901,0.062062741491257,0.13758998707108,0
"Dendritic cells_tumor_contact",0.00559899749373434,0.0328995205290514,0.0448904333739434,0.0480186907455842,0.0589684070375169,0.180784273536348,0
"Non-leukocyte derived neural cells_region",0,0.0252751720521181,0.0404255026261407,0.0431236166960515,0.0562903980519395,0.20815889479658,0
"Dendritic cells_assort",0.00363636363636364,0.0282899674473344,0.0403758013864558,0.0457120503351274,0.0587491971128223,0.179591517976332,0
"M2 macrophages_assort",0.0036,0.027258550859677,0.0365074395660673,0.0407306803367873,0.0506894985457882,0.181402321352411,0
"Dendritic cells_prop",0,0.0235513505055839,0.0355438374115381,0.0392459507683469,0.0493642521233678,0.231977270700073,0
"Dendritic cells_region",0,0.0238550340224909,0.0350783663687302,0.0395747768681571,0.0506717992971933,0.163347521127112,0
"CD11c_low immune_region",0,0.0220243008696956,0.0346014510797521,0.040258937921676,0.0515333976405131,0.174082111386698,0
"CD56+CD45-_region",0,0.0216132316975672,0.0321571141277024,0.0345944506503116,0.044907085217169,0.119881010184812,0
"BRCA_Mutation",0,0.0132189149675992,0.029704003635141,0.0398894581881824,0.0571818286691382,0.203746063931712,0
"M2 macrophages_region",0,0.0172921198054819,0.0262994179312221,0.0313893308883386,0.0405053129492225,0.176268137306096,0
