"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Unidentified_vascular_med_dist",0.0208107098099302,0.0753766931128475,0.0956396002410035,0.105982186800252,0.130012467140254,0.378508938654999,0
"Monocytes_tumor_contact",0.0112387587977513,0.0693467731414654,0.0944258620853242,0.106890467871662,0.129174030939356,0.501085191935648,0
"CD11b+ epithelial_tumor_med_dist",0.0222166666666667,0.0699159616023286,0.0938942578819905,0.101313431317762,0.125338935042554,0.286240655444244,0
"HLADR+_M1_med_dist",0.0184619322367606,0.0679314900910896,0.0929512802389576,0.098470846747676,0.122653077921906,0.344691575208448,0
"CD8+ T cells_region",0.0173561144737615,0.0699020800829088,0.0927121798805789,0.101870368940727,0.124905602326055,0.350810016634784,0
"CD11b+ epithelial_tumor_contact",0.0150850574712644,0.0653592026202257,0.0925176197747444,0.10980930499426,0.133944828161465,0.493937645436424,0
"HLADR+_vascular_contact",0.0186733333333333,0.0707838708137639,0.0917957295759435,0.0983352915646329,0.119021666557149,0.289818139347337,0
"CD11b+ epithelial_prop",0.00826777520330744,0.0649491502285895,0.0912360988147616,0.100872786038132,0.123134126419572,0.505585719825085,0
"Neutrophils_vascular_contact",0.0257660382502488,0.0694866061886228,0.0905527143018433,0.0999083344673347,0.118905609989425,0.29647619483717,0
"CD163+ cells_assort",0.0163492063492063,0.069586654390637,0.0904179401823391,0.0959041309451983,0.116091973231614,0.266183302337004,0
"Neutrophils_vascular_med_dist",0.0223419873622419,0.0708225056358592,0.0898795731588985,0.0963174062368931,0.114989932706267,0.260684150901922,0
"Fibroblast_vascular_med_dist",0.0171248120300752,0.0685466770761848,0.089686128099633,0.0990172282343582,0.11981285891877,0.381676469784571,0
"HLADR+_assort",0.00921428571428571,0.0622808778323161,0.0874257606652386,0.0930304912042085,0.116337463352773,0.315113840631339,0
"Vascular endothelial cells_tumor_contact",0.0164654881350533,0.0650294422666734,0.0869936019956581,0.0917742682319857,0.110874573173119,0.250956004305613,0
"CD11b_low Neutrophils_tumor_contact",0.00726666666666667,0.0660562556665704,0.0865042375469487,0.0922328488695871,0.110486954243045,0.255611462924179,0
"Monocytes_assort",0.0173800101400102,0.060849915893519,0.0861765803007352,0.0896339316975068,0.109869060949631,0.212275697268665,0
"B cells_tumor_contact",0.0171437692742041,0.0660918616040013,0.0858427996315639,0.0945458530407522,0.112759188719792,0.30295526860023,0
"HLADR+_vascular_med_dist",0.0115371428571429,0.0592933530640052,0.0855115513039284,0.090788312643261,0.112651134137674,0.272210702641896,0
"Fibroblast_assort",0.0173927553927554,0.0626659538405892,0.0852052237345858,0.0916937219789141,0.11194760830218,0.235851900767545,0
"CD11b+ epithelial_M1_med_dist",0.0150373611775333,0.0655371924782119,0.0850313729470763,0.0911883715464223,0.108802900518455,0.4074221001393,0
"Monocytes_vascular_contact",0.0105281844592189,0.0648222899725074,0.0841907395577963,0.0975321549133915,0.116021411336837,0.464906952840338,0
"Tumor_M1_contact",0.0246190476190476,0.0642371564681014,0.0833580312454349,0.0878813939219856,0.105128401048621,0.227583706016609,0
"Unidentified_vascular_contact",0.0187035157779344,0.0631467201296326,0.0831545366915839,0.0925388118862644,0.11417590526918,0.307715008858594,0
"Monocytes_M1_med_dist",0.0182373737373737,0.0629664180202946,0.0826557595210507,0.0909984607592224,0.112717908503399,0.224004117903079,0
"CD8+ T cells_vascular_contact",0.0122423510466989,0.0617174898119538,0.0817533583976411,0.0865194276404485,0.106455529869618,0.23964730502704,0
"CD4+ T cells_vascular_contact",0.0185882187938289,0.0648628111914088,0.0816921459841221,0.0869243089355265,0.102799555431017,0.261649094056221,0
"Other immune_M1_med_dist",0.0199236786496315,0.0614682554147137,0.0810968666564265,0.0842393051425766,0.101070215270357,0.244385568892671,0
"CD8+ T cells_M1_contact",0.0143822586769955,0.0603723300849622,0.0783960186170232,0.082779365958055,0.101185871374445,0.247219526926669,0
"CBX2",0.00934640522875817,0.0542769548784373,0.0779184865354593,0.0904226368671944,0.112115336864149,0.613332735553962,0
"M2 macrophages_tumor_med_dist",0.00566666666666667,0.0526191600092432,0.0764601726598592,0.0874315946560741,0.106629508903259,0.544312781990413,0
"Tumor_vascular_contact",0.0133809523809524,0.0581877919248374,0.0759632600997846,0.0805714387937033,0.0970503545213816,0.26889464934961,0
"Monocytes_vascular_med_dist",0.0086033462033462,0.0566178548793007,0.0759125739587574,0.0849344104048099,0.102952185756621,0.323153779833335,0
"Non-leukocyte derived neural cells_M1_med_dist",0.00845614035087719,0.0527585977751081,0.0753890187721756,0.0853090932614829,0.108814631129477,0.386848074200049,0
"Lymphatic endothelial cells_vascular_contact",0.00378947368421053,0.0506332723792988,0.0752279431789039,0.0857874080961631,0.108107190231661,0.349474260118178,0
"Monocytes_tumor_med_dist",0.0066,0.0550626752709373,0.0748516493580743,0.0807792823008588,0.098684478208543,0.238074264457174,0
"CD56+CD45-_vascular_med_dist",0.0120333333333333,0.0543826573545206,0.0745273910460439,0.0840312528031216,0.102582611240053,0.438651967844393,0
